course.co_id,course.name,course.name_eng,course.points,course.semester,course.hug,course.lesson,course.hours,course.exam_type,course.var
3510,פרקטיקום בבריאות הנפש - שלב ב',PRACTICUM IN MENTAL HEALTH TRAINING - PART II,9,קורס שנתי,434,סמ,8,112,4
3512,דרכי התערבות עם אנשים מכורים ומשפחותיהם,INTERVENTION WIH ADDICT AND THEIR FAMILY,1,א',431,שעור,2,28,3
3518,דרכי התערבות באמצעים אמנותיים עם מתבגרים,USING ART THERAPY INTERVENTIONS WITH ADOLESCENT,2,ב',431,שעור,2,28,3
3520,פסיכופתולוגיה בגיל הרך,EARLY CHILDHOOD PSYCHOPATHOLOGY,1,א',434,שעור,2,28,3
3522,מחקר נרטיבי,NARRATIVE RESEARCH,1,א',431,שעור,1,14,1
3527,התערבות רב מקצועית בבריאות הנפש בגיל הרך,MULTIDISCIPLINARY INTERVENTION IN EARLY CHILDHOO,2,ב',434,שעור,2,28,3
3528,יסודות מתקדמים בבריאות הנפש,MENTAL HEALTH IN EARLY CHILDHOOD - B,2,ב',434,שעור,2,28,6
3532,אבהות וחוויתם של אבות בשיח האקדמי ובמערכות הרווחה,FATHERHOOD AND THE FATHERHOOD EXPERIENCE,2,ב',431,שעור,2,28,3
3547,פיתוח וגיוס משאבים:תיאוריה וכלים,RESOURCE DEVELOPMENT צ THEORY AND PRACTICE,1,א',433,שעור,2,28,NULL
3551,סטיגמה, הדרה חברתית ושילוב חברתי של אנשים עם מגבלות נפשיות,STIGMA,SOCIAL EXCLUSION AND SOCIAL INCLUSION OF,9,קורס שנתי,431,סמ,4,56,NULL
3555,עולם התעסוקה ועבודה סוציאלית במעגלי הפרט, המשפחה והקהילה,EMPLOYMENT &SOCIAL WORK:THE INDIVIDUAL,FAMILY,2,ב',431,שעור,2,28,3
3560,שיטות מחקר כמותיות למתקדמים,ADVANCED QUANTITATIVE RESEARCH METHODS,1,א',431,שעור,2,28,3
3561,הטיפול בפרט ובמשפחה בגישת פסיכולוגיית העצמי,SELF PSYCHOLOGY THERAPY WITH INDIVIDUALS AND FAM,9,קורס שנתי,431,סמ,4,56,3
3562,טיפול נרטיבי בהתמכרויות,NARRATIVE THERAPY IN ADDICTIONS,2,ב',431,שעור,2,28,3
3565,לימוד עצמאי מונחה,INDEPENDENT STUDIES,3,א' או ב',431,הדר,2,28,3
3568,חשיבה ולמידה מערכתית בפיתוח ובניהול מלכ"רים,SYSTEMS THINKING AND EXPERIMENTAL LEARNING IN OR,2,ב',433,שעור,2,28,3
3574,התערבות במצבי דחק וטראומה אצל ילדים,COUNSELING AND INTERVENTION IN STRESS AND TRAUMA,2,ב',434,שעור,2,28,NULL
3576,ילדים בסיכון בהקשרם המשפחתי והסביבתי,THE FAMILY BACKGROUND OF CHILDREN AT RISK,2,ב',431,שעור,2,28,3
3586,שמושי מחשב בעבודה סוציאלית,USE OF COMPUTERS IN SOCIAL WORK,1,א',431,שות,2,28,1
3589,יחסי הורים-ילדים והתפתחות הילד,PARENT-CHILD RELATIONSHIPS AND CHILD DEVELOPMENT,1,א',434,שעור,2,28,1
3590,מנהיגות ושינוי בארגונים ללא כוונות רווח,LEADERSHIP AND CHANGE IN NONPROFIT HUMAN SERVICE,2,ב',433,שעור,2,28,3
3592,שינוי ארגוני,ORGANIZATIONAL CHANGE,2,ב',431,שעור,2,28,3
3610,זהויות מורכבות: סמינר מחקר נרטיבי,COMPOSING DIVERSE IDENTITIES: A NARRATIVE RESEAR,9,קורס שנתי,431,סמ,4,56,3
3629,בצומת הבחירה: סמינר מחקר נרטיבי,AT THE CROSSROADS OF CHOICE -- A NARRATIVE RESEA,9,קורס שנתי,431,סמ,4,56,3
3630,דרכי התערבות בקבוצה,SOCIAL WORK INTERVENTION WITH GROUPS,1,א',431,שעור,2,28,3
3636,דיני משפחה,FAMILY LAW,1,א',431,שעור,2,28,1
3639,גישות יחסי אובייקט,OBJECT RELATIONS- PSYCHOANALYTIC PERSPECTIVE,2,ב',431,שעור,2,28,6
3641,אוכלוסיות מעורבות בהתנהגויות סיכון,CLIENTS INVOLVED IN RISK-BEHAVIOUR,9,קורס שנתי,431,סמ,4,56,3
3642,טראומה: התמודדות וטיפול,COPING WITH TRAUMA: INTERVENTION,2,ב',431,שעור,2,28,3
3643,ילדים ומשפחה בגישה האקולוגית-מערכתית,CHILDREN AND FAMILIES FROM AN ECOLOGICAL- SYSTEM,9,קורס שנתי,431,סמ,4,56,3
3650,סדנה בהכשרה מקצועית ג',WORKSHOP IN FIELDWORK TRAINING FOR 3RD YEAR STUD,9,קורס שנתי,431,הדר,4,56,4
3651,הכשרה מקצועית (שנה ג'),FIELD WORK,9,קורס שנתי,431,ע.מע,12,168,4
3652,מודל הדרכה באמצעות וידיאו,CONSULTATION FOR EARLY CHILDHOOD SETTINGS: VIDEO,9,קורס שנתי,434,סמ,4,56,3
3660,יזמות חברתית,SOCIAL ENTREPRENEURSHIP,1,א',433,שעור,2,28,3
3664,השנים המאוחרות בחיים: הבטים תאורטיים ומעשיים,THE LATE YEARS IN LIFE: THEORIES AND PRACT. ISSU,1,א',431,שעור,2,28,NULL
3669,תאוריות של התערבות במשפחה,THEORIES OF FAMILY INTERVENTION,3,א' או ב',431,שעור,2,28,1
3672,חקר הפרספקטיבה של ילדים וילדות בגיל הרך, סמינר מחקר בגישה איכותנית,YOUNG CHILDR. PERSPECTIVE RESEA צ QUALITA. RESEA,9,קורס שנתי,434,סמ,4,56,3
3684,אוטיזם: עובדות ואמונות,AUTISM: FACTS AND BELIEFS,2,ב',434,שעור,2,28,3
3687,הגישה הדיאלוגית-יהודית בטפול בעבודה סוציאלית,THE DIALOGIC-JEWISH APPROACH TO SW INTERVENTION,2,ב',431,שעור,2,28,3
3695,פסיכופתולוגיה, פיזיולוגיה ופרמקולוגיה,PSYCHOPATHOLOGY, PHYSIOLOGY AND PHARMACOLOGY,1,א',431,שעור,2,28,3
3699,חשיבה ושפה בגיל הרך,THOUGHT AND LANGUAGE IN EARLY CHILDHOOD,1,א',434,שעור,2,28,NULL
3706,הדרכת מחנכים:תיאוריה ויישום,TRAINING EDUCATORS IN E.C.: THEORY AND PRACTICE,9,קורס שנתי,434,שעור,4,56,3
3719,מיומנויות וכלים לפעולה קהילתית,SKILLS AND TOOLS FOR COMMUNITY ACTION,2,ב',434,שעור,2,28,3
3726,המשפחה כמערכת מתפתחת: יחסי הורים ילדים,PARENT-CHILD RELATIONSHIPS,2,ב',434,שעור,2,28,3
3734,קוריקולום לגיל הרך: גישות תאורטיות ויישומן,Early Childhood Curriculum - Theoretical approaches and their application ,2,ב',434,שעור,2,28,3
3744,תצפית, התבוננות ואסוף מידע במחקר בגיל הרך,DATA COLLECTION IN EARLY CHILDHOOD RESEARCH,2,ב',434,שעור,2,28,3
3750,פרקטיקום א',PRACTICUM - I,9,קורס שנתי,434,סדנה,6,84,3
3751,פרקטיקום ב',PRACTICUM - II,9,קורס שנתי,434,ע.מע,4,56,3
3754,התפתחות בגיל הרך: תהליכים רגשיים וחברתיים,EMOTIONAL AND SOCIAL DEVELOPMENT IN E. C.,1,א',434,שעור,2,28,1
3759,גישה מערכתית-קהילתית לגיל הרך: עקרונות, ערכים והנחות יסוד,THE COMMUNITY-SYSTEMS APPROACH TO EARLY CHILDH.,1,א',434,שעור,2,28,3
3769,שתוף ושותפות בנהול ארגונים ובפתוח קהילות,PARTICIPATION AND PARTNERSHIP IN ORG. MANAGEMENT,2,ב',431,שעור,2,28,3
3772,התערבות אצל מתבגרים בחברה הישראלית,SW PRACTICE WITH ADOLESCENTS IN ISRAELI SOCIETY,1,א',431,שעור,2,28,3
3773,תהליכים קבוצתיים ותקשורת בקבוצה,INTERPERSONAL COMMUNICATION AND GROUP PROCESSES,2,ב',434,שעור,2,28,NULL
3780,כתיבת מסמך מדיניות,WRITING A POLICY PAPER,1,א',433,שעור,2,28,3
3796,מדיניות תרבות וניהול אמנויות,CULTURAL POLICY AND ARTS MANAGEMENT,1,א',433,שעור,2,28,3
3801,מבוא לנכות, מוגבלות ובריאות הנפש ,Introduction to disability and mental health,2,ב',431,שעור,2,28,1
3802,חשיבה מדעית ובנית מחקר,SCIENTIFIC THOUGHT AND RESEARCH DESIGN,1,א',431,שעור,2,28,1
3804,עיבוד נתונים וניתוחם,DATA PROCESSING AND DATA ANALYSIS,1,א',431,שות,3,42,1
3809,ילדים בסיכון בישראל:עיצוב מדיניות ושירותים,CHILDREN AT RISK IN ISRAEL: THE MAKING OF POLICY,2,ב',431,שעור,2,28,1
3810,מחקר נרטיבי בשיטת "סיפורי חיים",Narrative research in the "Life Stories" methodology,9,קורס שנתי,431,סמ,4,56,3
3814,עבוד נתונים במחקר בעבודה סוציאלית,COMPUTER DATA ANALYSIS IN SOCIAL WORK RESEARCH,1,א',431,שות,2,28,1
3818,מדיניות רווחה בפרספקטיבה השוואתית,SOCIAL POLICY IN A COMPARATIVE PERSPECTIVE,2,ב',431,שעור,2,28,1
3819,תאוריות של טראומה,THEORIES OF TRAUMA,2,ב',431,שעור,2,28,3
3821,למידה מהצלחות: הסיכוי לעבודה סוציאלית על תחומיה,LEARNING FROM SUCCESS IN HUMAN SERVICE ORGANIZAT,2,ב',431,שעור,2,28,3
3833,תיאוריה ארגונית,ORGANIZATIONAL THEORY,1,א',433,שעור,2,28,3
3841,הורות מסייעת למניעת שימוש לרעה בחומרים פסיכו-אקטיביים,PARENTS' ROLE IN DRUG-ABUSE PREVENTION,2,ב',431,שעור,2,28,3
3845,אלכוהול שימוש, מניעה והתערבויות,ALCOHOL USE, PREVENTION & INTERVENTION,2,ב',431,שעור,2,28,3
3846,אינטגרציה של גישות טיפוליות בהיבט דיאלוגי - תרבותי,INTEGRATION OF THERAPEUTIC APPROACHES IN A CULTU,2,ב',431,שעור,2,28,3
3854,הטמעת ההחלמה בבריאות הנפש: מארגון מכוון לשרות לארגון מבוסס על האדם,MENTAL HEALTH RECOVERY & REHAB. IN THE COMMUNITY,2,ב',431,שעור,2,28,3
3863,מדיניות של שקום בבריאות הנפש,REHABILITATION POLICIES IN MENTAL HEALTH,2,ב',431,שעור,2,28,3
3884,החברה האזרחית והמגזר השלישי: מבוא,CIVIL SOCIETY AND THE THIRD SECTOR: INTRODUCTION,1,א',433,שעור,2,28,6
3885,ילדים בישראל : מדיניות ושרותים,CHILDREN IN ISRAEL: POLICIES AND SERVICES,2,ב',434,שעור,2,28,1
3886,שקום פסיכו-סוציאלי בבריאות הנפש,PSYCHOSOCIAL REHABILITATION OF PERSONS WITH MENT,9,קורס שנתי,431,סמ,4,56,3
3892,עבודה קלינית באורינטציה פיסכואנליטית,Psychoanalytically oriented clinical work,9,קורס שנתי,431,סמ,4,56,3
3895,תאוריות מתקדמות של אישיות,ADVANCED THEORIES OF PERSONALITY,1,א',431,שעור,2,28,1
3903,פילנתרופיה ופילנתרופים בחברה האזרחית,PHILANTHROPY AND CIVIL SOCIETY,1,א',433,שעור,2,28,3
3909,רווחה וצימצום: פרדוכס ודיאלוג,Welfare and reduction: a paradox and dialogue,1,א',431,שעור,2,28,3
3913,שיטות כמותיות של תכנון, תיקצוב ובקרה בשרותי רווחה,QUANTITATIVE METHODS IN BUDGETING AND CONTROL,2,ב',433,שות,3,42,3
3916,מתבגרים, הוריהם והטיפול בהם,THE TREATMENT OF ADOLESCENTS AND THEIR PARENTS,9,קורס שנתי,431,סמ,4,56,3
3917,ילדים ומשמעות המשחק:עבודה טיפולית על פי הגישה הפסיכודינמית,CHILDREN AND THE MEANING OF PLAY IN SW PRACTICE,2,ב',431,שעור,2,28,3
3921,סוגיות נבחרות בניהול שירותים חברתיים,Selected Issues in managing social services,1,א',431,שעור,2,28,3
3922,אמצעים מטפוריים בטיפול,Metaphorical treatment measures,9,קורס שנתי,431,סמ,4,56,3
3924,יזום, הפעלה וניהול של פרויקטים במגזר השלישי,PLANNING & PROJECT MANAGEMENT IN THIRD SECTOR OR,9,קורס שנתי,433,סמ,4,56,5
3928,טפול קצר מועד בגישה הפסיכו-דינמית,THE PSYCHODYNAMIC APPROACH TO SHORT-TERM INTERV.,1,א',431,שעור,2,28,3
3933,עבודת סכום הפרקטיקום,PRACTICUM: FINAL SUMMARY REPORT,9,קורס שנתי,434,שעור,2,28,3
3937,טראומה מינית - טיפול בהשלכות ארוכות טווח,LONG-TERM EFFECTS OF SEXUAL TRAUMA,1,א',431,שעור,2,28,3
3953,קורס קריאה אישי,READING COURSE,3,א' או ב',431,הדר,2,28,3
3963,שרשים היסטוריים ופילוסופיים של הפרקטיקה בעבודה סוציאלית,PHIL.AND HISTORICAL ROOTS OF SW PRACTICE,1,א',431,שעור,2,28,6
3965,הטפול בטראומה בגישה הנארטיבית,THE NARRATIVE APPROACH IN TREATMENT OF TRAUMA,9,קורס שנתי,431,סמ,4,56,NULL
3979,דיני מלכ"רים,NON-PROFIT ORGANIZATIONS LAW,1,א',433,שעור,2,28,1
3982,גישות חדשניות בשיקום בבריאות הנפש: אתגרים לתחומי ההתערבות בעבודה סוציאלית,Innovative approaches to mental health rehabilitation: challenges of social work intervention,2,ב',431,שעור,2,28,NULL
3988,"פוסטר" מסכם של עבודת הגמר,"POSTER" -SUMMARY PRESENTATION OF THE MSW THESIS,3,א' או ב',431,מטלה,0,0,3
3989,מפגש הזהויות בחברה הישראלית: הקונפליקט הדתי-חילוני,Meeting Identities In Israeli Society: Religious Conflict - Secular,2,ב',431,שעור,2,28,3
3999,הגישה הקוגניטיבית-התנהגותית בטיפול,THE COGNITIVE-BEHAVIOURAL APPROACH IN S.W. PRACT,2,ב',431,שעור,2,28,3
5100,הדרכה - מבוא לאמנות מודרנית ועכשווית,TUTORING - INTRO. TO MODERN & CONTEMP. ART,9,קורס שנתי,197,הדר,1,28,1
5201, מבוא לאמנות עתיקה וקלאסית: פענוח אמצעי הבעה חזותיים מימי קדם, Introduction to Ancient and Classical Art: Deciphering Nonverbal Means of Communication in Antiquit,2,ב',197,שוה,5,84,1
5203, מבוא לאמנות ימי-הביניים - עכשיו, Thousand Years of Medieval Art in New Prespective ,9,קורס שנתי,197,שוה,5,84,1
5204,מבוא לאמנות יהודית: מסעות בזמן ובמרחב,INTRODUCTION TO JEWISH ART,9,קורס שנתי,197,שעור,4,56,1
5206,מבוא לאמנות ארץ-ישראל: זמן מקומי- תעתועי הזמן והמקום,INTRODUCTION TO THE ART OF ERETZ-ISRAEL,9,קורס שנתי,197,שעור,4,56,3
5207,מבוא לאמנות הרנסנס והבארוק,INTRODUCTION TO RENAISSANCE AND BAROQUE ART,9,קורס שנתי,197,שוה,5,84,1
5211,מבוא לאמנות מודרנית ותרבות חזותית: מהמהפכה הצרפתית ועד ימינו, Modern Art and Visual Culture: From the French Revolution to the 21st Century,9,קורס שנתי,197,שעור,4,56,1
5215,מקורות מיתולוגיים לאמנות,MYTHOLOGICAL SOURCES OF ART,1,א',197,תרג,2,28,1
5219,מקורות נוצריים לאמנות,LITERARY SOURCES OF CHRISTIAN ART,1,א',197,תרג,2,28,1
5301,הכרת חומרים ועיצובם ,MATERIALS AND TECHNIQUES ,9,קורס שנתי,197,סדנה,2,56,5
5332,מדונטלו למיכאלאנג'לו: אמנות הפיסול, From Donatello to Michelangelo: the Art of Sculpture,9,קורס שנתי,197,שוס,4,56,NULL
5365,חתכים באמנות עכשווית: צפייה משותפת במוזיאון ישראל,Cutting Contemporary Art: Joint Spectatorship in the Israel Museum,9,קורס שנתי,197,שוס,4,56,NULL
5378,אסתטיקה א': תאוריות אסתטיות נבחרות של אמנות חזותית מן העת העתיקה ,AESTHETICS (1); CRITICAL THOUGHTS ABOUT ART,2,ב',197,תרג,2,28,3
5396,הקתדרלה הגותית: תקשורת המונים בימי-הביניים, The Gothic Cathedral: Mass Media in the Middle Ages,9,קורס שנתי,197,שוס,4,56,NULL
5408, טיצ'אן - גאוניות בציור , Titian: Genius of Painting,9,קורס שנתי,197,סמ,4,56,NULL
5515,פריז: בירת המאה ה-19,Paris: Capital of the 19th Century,9,קורס שנתי,197,שוס,4,56,NULL
5518,סוגיות וגישות בחקר האמנות הרומית,Topics and Approaches in the Study of Roman Art,2,ב',197,שוס,2,28,NULL
5806,אמנות וארכיטקטורה בירושלים המדיבאלית,Art & Architecture in Medieval Jerusalem ,1,א',197,סמ,4,56,NULL
5811,אמנות וחילול הקודש, The Art of Blasphemy,9,קורס שנתי,197,סמ,4,56,NULL
5824,להראות צילום: על יחסי המדיום והמוזיאון,What Photography Shows: Museum Culture and the Medium,9,קורס שנתי,197,סמ,4,56,NULL
5834,המפגש בין אסתטיקה ופוליטיקה: גישות מתודולוגיות לסוגיית יחסי גומלין בין אמנות וחברה ,The encounter between aesthetics and politics: methodological approaches to the issue of interaction,9,קורס שנתי,197,סמ,4,56,NULL
5835,מוזיאולוגיה - ב,MUSEOLOGY PART II,3,א' או ב',197,תרג,4,56,5
5855,עדויות ותאוריות: סוגיות באמנות המזרח הקדום ,Practice and theory in ancient Near and Eastern art,9,קורס שנתי,197,סמ,4,56,NULL
5865,רמברנדט, התנ"ך והיהודים,Rembrandt, the Jews and the Bible,9,קורס שנתי,197,סמ,4,56,NULL
5870,סמינריון מחלקתי בתולדות האמנות,RESEARCH SEMINAR OF ART HISTORY,9,קורס שנתי,197,סמ,2,28,3
5871,על אמנים וסופרים: איור כתבי יד בעידן של שינוי,Artists and Scribes: Illuminated Manuscripts in Transitionץ,9,קורס שנתי,197,סמ,4,56,NULL
5874,סדנה: תלמידים מתקדמים בדיון על סוגיות אקטואליות מתחום האמנות החזותית, Visual Arts: A Workshop of Advanced Students,9,קורס שנתי,197,סדנה,2,28,NULL
5886,"ציורי פלא של רפאל" ,WONDERFUL PAINTINGS OF RAPHAEL ,2,ב',197,סמ,2,28,NULL
5891,קריאה מודרכת,GUIDED READING,3,א' או ב',197,סמ,2,28,3
6110,היסודות הפילוסופיים של מדעי הקוגניציה,THE PHILOS. FOUNDATIONS OF COGNITIVE SCIENCE,2,ב',143,שעור,3,42,1
6112,מבוא לחקר השפה,INTRODUCTION TO THE STUDY OF LANGUAGE,2,ב',143,שות,5,70,1
6115,תהליכים קוגניטיביים למדעי הקוגניציה,COGNITIVE PROCESSES FOR COGNITIVE SCIENCES,1,א',143,שות,3,42,1
